"mea" "a_s_value" "mean" "a_s"
"fBodyAccJerk-bandsEnergy()-33,48.1" "2" -0.805984153621523 "subject"
"fBodyAccJerk-bandsEnergy()-49,64.1" "2" -0.903509546423841 "subject"
"fBodyAccJerk-bandsEnergy()-1,24.1" "2" -0.742168433203974 "subject"
"fBodyAccJerk-bandsEnergy()-25,48.1" "2" -0.801394339933775 "subject"
"fBodyAccJerk-bandsEnergy()-1,8.2" "2" -0.885532005311258 "subject"
"fBodyAccJerk-bandsEnergy()-9,16.2" "2" -0.898392358476821 "subject"
"fBodyAccJerk-bandsEnergy()-17,24.2" "2" -0.930996867483444 "subject"
"fBodyAccJerk-bandsEnergy()-25,32.2" "2" -0.968773900198675 "subject"
"fBodyAccJerk-bandsEnergy()-33,40.2" "2" -0.965082423609272 "subject"
"fBodyAccJerk-bandsEnergy()-41,48.2" "2" -0.934132077913907 "subject"
"fBodyAccJerk-bandsEnergy()-49,56.2" "2" -0.926083305649007 "subject"
"fBodyAccJerk-bandsEnergy()-57,64.2" "2" -0.973506070761589 "subject"
"fBodyAccJerk-bandsEnergy()-1,16.2" "2" -0.872449134238411 "subject"
"fBodyAccJerk-bandsEnergy()-17,32.2" "2" -0.949495910331126 "subject"
"fBodyAccJerk-bandsEnergy()-33,48.2" "2" -0.953396123377483 "subject"
"fBodyAccJerk-bandsEnergy()-49,64.2" "2" -0.926829161685431 "subject"
"fBodyAccJerk-bandsEnergy()-1,24.2" "2" -0.89620059705298 "subject"
"fBodyAccJerk-bandsEnergy()-25,48.2" "2" -0.962758089536424 "subject"
"fBodyGyro-mean()-X" "2" -0.638717694593046 "subject"
"fBodyGyro-mean()-Y" "2" -0.722068978635762 "subject"
"fBodyGyro-mean()-Z" "2" -0.601594889654305 "subject"
"fBodyGyro-std()-X" "2" -0.734588540182119 "subject"
"fBodyGyro-std()-Y" "2" -0.72716774102649 "subject"
"fBodyGyro-std()-Z" "2" -0.683114494539735 "subject"
"fBodyGyro-mad()-X" "2" -0.67679108196755 "subject"
"fBodyGyro-mad()-Y" "2" -0.746336693046358 "subject"
"fBodyGyro-mad()-Z" "2" -0.634248254901325 "subject"
"fBodyGyro-max()-X" "2" -0.727379052363344 "subject"
"fBodyGyro-max()-Y" "2" -0.785353753377483 "subject"
"fBodyGyro-max()-Z" "2" -0.748819905116225 "subject"
"fBodyGyro-min()-X" "2" -0.930775747251656 "subject"
"fBodyGyro-min()-Y" "2" -0.915083827794702 "subject"
"fBodyGyro-min()-Z" "2" -0.897148893377483 "subject"
"fBodyGyro-sma()" "2" -0.645047511238411 "subject"
"fBodyGyro-energy()-X" "2" -0.915518466225166 "subject"
"fBodyGyro-energy()-Y" "2" -0.927739763741722 "subject"
"fBodyGyro-energy()-Z" "2" -0.870083865142384 "subject"
"fBodyGyro-iqr()-X" "2" -0.645240261732781 "subject"
"fBodyGyro-iqr()-Y" "2" -0.753215491884106 "subject"
"fBodyGyro-iqr()-Z" "2" -0.619876049199007 "subject"
"fBodyGyro-entropy()-X" "2" -0.0402636203375497 "subject"
"fBodyGyro-entropy()-Y" "2" -0.00484938713907285 "subject"
"fBodyGyro-entropy()-Z" "2" -0.0340052346688742 "subject"
"fBodyGyro-maxInds-X" "2" -0.885871963807947 "subject"
"fBodyGyro-maxInds-Y" "2" -0.856868190480132 "subject"
"fBodyGyro-maxInds-Z" "2" -0.840374514533113 "subject"
"fBodyGyro-meanFreq()-X" "2" -0.00576500648245033 "subject"
"fBodyGyro-meanFreq()-Y" "2" -0.0702155008665563 "subject"
"fBodyGyro-meanFreq()-Z" "2" 0.0513627291214901 "subject"
"fBodyGyro-skewness()-X" "2" -0.229617201945364 "subject"
"fBodyGyro-kurtosis()-X" "2" -0.540187818755629 "subject"
"fBodyGyro-skewness()-Y" "2" -0.234907371348013 "subject"
"fBodyGyro-kurtosis()-Y" "2" -0.588548194476821 "subject"
"fBodyGyro-skewness()-Z" "2" -0.182855859096027 "subject"
"fBodyGyro-kurtosis()-Z" "2" -0.475355877301325 "subject"
"fBodyGyro-bandsEnergy()-1,8" "2" -0.931840074536424 "subject"
"fBodyGyro-bandsEnergy()-9,16" "2" -0.913189233013245 "subject"
"fBodyGyro-bandsEnergy()-17,24" "2" -0.893872838609272 "subject"
"fBodyGyro-bandsEnergy()-25,32" "2" -0.906554681556291 "subject"
"fBodyGyro-bandsEnergy()-33,40" "2" -0.922460980142384 "subject"
"fBodyGyro-bandsEnergy()-41,48" "2" -0.938056896291391 "subject"
"fBodyGyro-bandsEnergy()-49,56" "2" -0.95882964897351 "subject"
"fBodyGyro-bandsEnergy()-57,64" "2" -0.977313150629139 "subject"
"fBodyGyro-bandsEnergy()-1,16" "2" -0.923162780496689 "subject"
"fBodyGyro-bandsEnergy()-17,32" "2" -0.876512570331126 "subject"
"fBodyGyro-bandsEnergy()-33,48" "2" -0.921015356125828 "subject"
"fBodyGyro-bandsEnergy()-49,64" "2" -0.967008320331126 "subject"
"fBodyGyro-bandsEnergy()-1,24" "2" -0.918688145264901 "subject"
"fBodyGyro-bandsEnergy()-25,48" "2" -0.909709305165563 "subject"
"fBodyGyro-bandsEnergy()-1,8.1" "2" -0.926746333344371 "subject"
"fBodyGyro-bandsEnergy()-9,16.1" "2" -0.979089991986755 "subject"
"fBodyGyro-bandsEnergy()-17,24.1" "2" -0.970368656258278 "subject"
"fBodyGyro-bandsEnergy()-25,32.1" "2" -0.961694866390728 "subject"
"fBodyGyro-bandsEnergy()-33,40.1" "2" -0.973831437086093 "subject"
"fBodyGyro-bandsEnergy()-41,48.1" "2" -0.958084636556291 "subject"
"fBodyGyro-bandsEnergy()-49,56.1" "2" -0.953150430629139 "subject"
"fBodyGyro-bandsEnergy()-57,64.1" "2" -0.985276814039735 "subject"
"fBodyGyro-bandsEnergy()-1,16.1" "2" -0.93707766513245 "subject"
"fBodyGyro-bandsEnergy()-17,32.1" "2" -0.960684700695364 "subject"
"fBodyGyro-bandsEnergy()-33,48.1" "2" -0.970330491523179 "subject"
"fBodyGyro-bandsEnergy()-49,64.1" "2" -0.960695850066225 "subject"
"fBodyGyro-bandsEnergy()-1,24.1" "2" -0.927343582317881 "subject"
"fBodyGyro-bandsEnergy()-25,48.1" "2" -0.96143326897351 "subject"
"fBodyGyro-bandsEnergy()-1,8.2" "2" -0.902336656192053 "subject"
"fBodyGyro-bandsEnergy()-9,16.2" "2" -0.945770821125828 "subject"
"fBodyGyro-bandsEnergy()-17,24.2" "2" -0.912914033410596 "subject"
"fBodyGyro-bandsEnergy()-25,32.2" "2" -0.913533330364238 "subject"
"fBodyGyro-bandsEnergy()-33,40.2" "2" -0.948275238145695 "subject"
"fBodyGyro-bandsEnergy()-41,48.2" "2" -0.94073023794702 "subject"
"fBodyGyro-bandsEnergy()-49,56.2" "2" -0.933398780596027 "subject"
"fBodyGyro-bandsEnergy()-57,64.2" "2" -0.975082338708609 "subject"
"fBodyGyro-bandsEnergy()-1,16.2" "2" -0.888920269099338 "subject"
"fBodyGyro-bandsEnergy()-17,32.2" "2" -0.875102321258278 "subject"
"fBodyGyro-bandsEnergy()-33,48.2" "2" -0.946064583907285 "subject"
"fBodyGyro-bandsEnergy()-49,64.2" "2" -0.951521594039735 "subject"
"fBodyGyro-bandsEnergy()-1,24.2" "2" -0.877742982625828 "subject"
"fBodyGyro-bandsEnergy()-25,48.2" "2" -0.923628837119205 "subject"
"fBodyAccMag-mean()" "2" -0.514569861316887 "subject"
"fBodyAccMag-std()" "2" -0.646662308457285 "subject"
"fBodyAccMag-mad()" "2" -0.567935952646358 "subject"
"fBodyAccMag-max()" "2" -0.754217135264901 "subject"
"fBodyAccMag-min()" "2" -0.84374090225894 "subject"
"fBodyAccMag-sma()" "2" -0.514569861316887 "subject"
"fBodyAccMag-energy()" "2" -0.796190871412583 "subject"
"fBodyAccMag-iqr()" "2" -0.652372619915563 "subject"
"fBodyAccMag-entropy()" "2" -0.12901608884106 "subject"
"fBodyAccMag-maxInds" "2" -0.729390271582781 "subject"
"fBodyAccMag-meanFreq()" "2" 0.192199738218212 "subject"
"fBodyAccMag-skewness()" "2" -0.412168401405894 "subject"
"fBodyAccMag-kurtosis()" "2" -0.685566062996689 "subject"
"fBodyBodyAccJerkMag-mean()" "2" -0.509746432970861 "subject"
"fBodyBodyAccJerkMag-std()" "2" -0.518800797709272 "subject"
"fBodyBodyAccJerkMag-mad()" "2" -0.495991484958609 "subject"
"fBodyBodyAccJerkMag-max()" "2" -0.573524830583444 "subject"
"fBodyBodyAccJerkMag-min()" "2" -0.753630222961921 "subject"
"fBodyBodyAccJerkMag-sma()" "2" -0.509746432970861 "subject"
"fBodyBodyAccJerkMag-energy()" "2" -0.757310372778146 "subject"
"fBodyBodyAccJerkMag-iqr()" "2" -0.593574456669868 "subject"
"fBodyBodyAccJerkMag-entropy()" "2" -0.226727620033113 "subject"
"fBodyBodyAccJerkMag-maxInds" "2" -0.869862291854305 "subject"
"fBodyBodyAccJerkMag-meanFreq()" "2" 0.193066821118212 "subject"
"fBodyBodyAccJerkMag-skewness()" "2" -0.279037812333808 "subject"
"fBodyBodyAccJerkMag-kurtosis()" "2" -0.593132222930066 "subject"
"fBodyBodyGyroMag-mean()" "2" -0.699742945221854 "subject"
"fBodyBodyGyroMag-std()" "2" -0.725310337688742 "subject"
"fBodyBodyGyroMag-mad()" "2" -0.708343122466887 "subject"
"fBodyBodyGyroMag-max()" "2" -0.756187027059603 "subject"
"fBodyBodyGyroMag-min()" "2" -0.878443184470199 "subject"
"fBodyBodyGyroMag-sma()" "2" -0.699742945221854 "subject"
"fBodyBodyGyroMag-energy()" "2" -0.901824634503311 "subject"
"fBodyBodyGyroMag-iqr()" "2" -0.741783144112252 "subject"
"fBodyBodyGyroMag-entropy()" "2" -0.0498716162582781 "subject"
"fBodyBodyGyroMag-maxInds" "2" -0.852266938543046 "subject"
"fBodyBodyGyroMag-meanFreq()" "2" 0.0471324812379801 "subject"
"fBodyBodyGyroMag-skewness()" "2" -0.304666564887748 "subject"
"fBodyBodyGyroMag-kurtosis()" "2" -0.605982196850993 "subject"
"fBodyBodyGyroJerkMag-mean()" "2" -0.751615078360927 "subject"
"fBodyBodyGyroJerkMag-std()" "2" -0.744194981440397 "subject"
"fBodyBodyGyroJerkMag-mad()" "2" -0.731555004732781 "subject"
"fBodyBodyGyroJerkMag-max()" "2" -0.76145083447351 "subject"
"fBodyBodyGyroJerkMag-min()" "2" -0.863208458804636 "subject"
"fBodyBodyGyroJerkMag-sma()" "2" -0.751615078360927 "subject"
"fBodyBodyGyroJerkMag-energy()" "2" -0.927092261622517 "subject"
"fBodyBodyGyroJerkMag-iqr()" "2" -0.754178157903973 "subject"
"fBodyBodyGyroJerkMag-entropy()" "2" -0.228060676827815 "subject"
"fBodyBodyGyroJerkMag-maxInds" "2" -0.908230840198676 "subject"
"fBodyBodyGyroJerkMag-meanFreq()" "2" 0.124612068599768 "subject"
"fBodyBodyGyroJerkMag-skewness()" "2" -0.244190453542848 "subject"
"fBodyBodyGyroJerkMag-kurtosis()" "2" -0.578499764648344 "subject"
"angle(tBodyAccMean,gravity)" "2" 0.00987176748993709 "subject"
"angle(tBodyAccJerkMean),gravityMean)" "2" 0.0140445759570199 "subject"
"angle(tBodyGyroMean,gravityMean)" "2" 0.0745850523983444 "subject"
"angle(tBodyGyroJerkMean,gravityMean)" "2" -0.0372927976207285 "subject"
"angle(X,gravityMean)" "2" -0.434486657251656 "subject"
"angle(Y,gravityMean)" "2" 0.17228684113245 "subject"
"angle(Z,gravityMean)" "2" -0.0788654586730132 "subject"
"tBodyAcc-mean()-X" "3" 0.273428719636364 "subject"
"tBodyAcc-mean()-Y" "3" -0.017856067384956 "subject"
"tBodyAcc-mean()-Z" "3" -0.106492632429097 "subject"
"tBodyAcc-std()-X" "3" -0.623413602046921 "subject"
"tBodyAcc-std()-Y" "3" -0.480015920697654 "subject"
"tBodyAcc-std()-Z" "3" -0.653625579293255 "subject"
"tBodyAcc-mad()-X" "3" -0.65376509042522 "subject"
"tBodyAcc-mad()-Y" "3" -0.488785606255718 "subject"
"tBodyAcc-mad()-Z" "3" -0.649033311199414 "subject"
"tBodyAcc-max()-X" "3" -0.4443462411261 "subject"
"tBodyAcc-max()-Y" "3" -0.302140261428739 "subject"
"tBodyAcc-max()-Z" "3" -0.596355164193548 "subject"
"tBodyAcc-min()-X" "3" 0.531481667504985 "subject"
"tBodyAcc-min()-Y" "3" 0.358242863725367 "subject"
"tBodyAcc-min()-Z" "3" 0.630837525601173 "subject"
"tBodyAcc-sma()" "3" -0.562589844666276 "subject"
"tBodyAcc-energy()-X" "3" -0.85568299601173 "subject"
"tBodyAcc-energy()-Y" "3" -0.904452012463343 "subject"
"tBodyAcc-energy()-Z" "3" -0.901595177214076 "subject"
"tBodyAcc-iqr()-X" "3" -0.71944585058651 "subject"
"tBodyAcc-iqr()-Y" "3" -0.604739504055719 "subject"
"tBodyAcc-iqr()-Z" "3" -0.654924374143695 "subject"
"tBodyAcc-entropy()-X" "3" -0.0680340080715543 "subject"
"tBodyAcc-entropy()-Y" "3" -0.0593208162140762 "subject"
"tBodyAcc-entropy()-Z" "3" -0.11482503892522 "subject"
"tBodyAcc-arCoeff()-X,1" "3" -0.142724642072434 "subject"
"tBodyAcc-arCoeff()-X,2" "3" 0.157514127422581 "subject"
"tBodyAcc-arCoeff()-X,3" "3" -0.0902556417754545 "subject"
"tBodyAcc-arCoeff()-X,4" "3" 0.131896812657185 "subject"
"tBodyAcc-arCoeff()-Y,1" "3" -0.0879713878797361 "subject"
"tBodyAcc-arCoeff()-Y,2" "3" 0.105369476678006 "subject"
"tBodyAcc-arCoeff()-Y,3" "3" 0.0913271923170381 "subject"
"tBodyAcc-arCoeff()-Y,4" "3" -0.00852608200967742 "subject"
"tBodyAcc-arCoeff()-Z,1" "3" -0.0740401061639296 "subject"
"tBodyAcc-arCoeff()-Z,2" "3" 0.0836290665301759 "subject"
"tBodyAcc-arCoeff()-Z,3" "3" 0.0439367115693842 "subject"
"tBodyAcc-arCoeff()-Z,4" "3" -0.139945596200968 "subject"
"tBodyAcc-correlation()-X,Y" "3" -0.193681127878446 "subject"
"tBodyAcc-correlation()-X,Z" "3" -0.2262186405 "subject"
"tBodyAcc-correlation()-Y,Z" "3" 0.156544326025806 "subject"
"tGravityAcc-mean()-X" "3" 0.707814353343108 "subject"
"tGravityAcc-mean()-Y" "3" -0.0260590480328739 "subject"
"tGravityAcc-mean()-Z" "3" 0.0480937904190616 "subject"
"tGravityAcc-std()-X" "3" -0.966457565630499 "subject"
"tGravityAcc-std()-Y" "3" -0.9445645371261 "subject"
"tGravityAcc-std()-Z" "3" -0.926966278211144 "subject"
"tGravityAcc-mad()-X" "3" -0.967122556070381 "subject"
"tGravityAcc-mad()-Y" "3" -0.945588863665689 "subject"
"tGravityAcc-mad()-Z" "3" -0.928644746334311 "subject"
"tGravityAcc-max()-X" "3" 0.64650524568915 "subject"
"tGravityAcc-max()-Y" "3" -0.036980483313783 "subject"
"tGravityAcc-max()-Z" "3" 0.0554612180214076 "subject"
"tGravityAcc-min()-X" "3" 0.721778084809384 "subject"
"tGravityAcc-min()-Y" "3" -0.016086882140176 "subject"
"tGravityAcc-min()-Z" "3" 0.0319191401343109 "subject"
"tGravityAcc-sma()" "3" 0.021561393374956 "subject"
"tGravityAcc-energy()-X" "3" 0.470926521057185 "subject"
"tGravityAcc-energy()-Y" "3" -0.625185177360704 "subject"
"tGravityAcc-energy()-Z" "3" -0.877382054105572 "subject"
"tGravityAcc-iqr()-X" "3" -0.968925172697947 "subject"
"tGravityAcc-iqr()-Y" "3" -0.949312054046921 "subject"
"tGravityAcc-iqr()-Z" "3" -0.934206083841642 "subject"
"tGravityAcc-entropy()-X" "3" -0.620120978782111 "subject"
"tGravityAcc-entropy()-Y" "3" -0.847872156865103 "subject"
"tGravityAcc-entropy()-Z" "3" -0.781166198486803 "subject"
"tGravityAcc-arCoeff()-X,1" "3" -0.493810200233138 "subject"
"tGravityAcc-arCoeff()-X,2" "3" 0.533746394296481 "subject"
"tGravityAcc-arCoeff()-X,3" "3" -0.572813649038123 "subject"
"tGravityAcc-arCoeff()-X,4" "3" 0.611054853571848 "subject"
"tGravityAcc-arCoeff()-Y,1" "3" -0.341348046103871 "subject"
"tGravityAcc-arCoeff()-Y,2" "3" 0.334987544073255 "subject"
"tGravityAcc-arCoeff()-Y,3" "3" -0.373285947292493 "subject"
"tGravityAcc-arCoeff()-Y,4" "3" 0.429147453185337 "subject"
"tGravityAcc-arCoeff()-Z,1" "3" -0.475501635209384 "subject"
"tGravityAcc-arCoeff()-Z,2" "3" 0.494263606079179 "subject"
"tGravityAcc-arCoeff()-Z,3" "3" -0.512425264038123 "subject"
"tGravityAcc-arCoeff()-Z,4" "3" 0.527303704369501 "subject"
"tGravityAcc-correlation()-X,Y" "3" 0.250571882460411 "subject"
"tGravityAcc-correlation()-X,Z" "3" -0.0274413383469208 "subject"
"tGravityAcc-correlation()-Y,Z" "3" 0.0152071986105572 "subject"
"tBodyAccJerk-mean()-X" "3" 0.0701731261988856 "subject"
"tBodyAccJerk-mean()-Y" "3" 0.0144664329060411 "subject"
"tBodyAccJerk-mean()-Z" "3" -0.000526818872875366 "subject"
"tBodyAccJerk-std()-X" "3" -0.635484688041056 "subject"
"tBodyAccJerk-std()-Y" "3" -0.55721186773783 "subject"
"tBodyAccJerk-std()-Z" "3" -0.796066240234604 "subject"
"tBodyAccJerk-mad()-X" "3" -0.639216307122287 "subject"
"tBodyAccJerk-mad()-Y" "3" -0.544366249141299 "subject"
"tBodyAccJerk-mad()-Z" "3" -0.790427364516129 "subject"
"tBodyAccJerk-max()-X" "3" -0.677559198148563 "subject"
"tBodyAccJerk-max()-Y" "3" -0.710235602346041 "subject"
"tBodyAccJerk-max()-Z" "3" -0.83837133457478 "subject"
"tBodyAccJerk-min()-X" "3" 0.609650581858651 "subject"
"tBodyAccJerk-min()-Y" "3" 0.62398123538132 "subject"
"tBodyAccJerk-min()-Z" "3" 0.776199417653959 "subject"
"tBodyAccJerk-sma()" "3" -0.646245684749355 "subject"
"tBodyAccJerk-energy()-X" "3" -0.863086479486804 "subject"
"tBodyAccJerk-energy()-Y" "3" -0.80780223867654 "subject"
"tBodyAccJerk-energy()-Z" "3" -0.957192540615836 "subject"
"tBodyAccJerk-iqr()-X" "3" -0.648780788215161 "subject"
"tBodyAccJerk-iqr()-Y" "3" -0.617492502936657 "subject"
"tBodyAccJerk-iqr()-Z" "3" -0.801302052932551 "subject"
"tBodyAccJerk-entropy()-X" "3" 0.0173317979665689 "subject"
"tBodyAccJerk-entropy()-Y" "3" 0.0321638899677419 "subject"
"tBodyAccJerk-entropy()-Z" "3" -0.0923626427302053 "subject"
"tBodyAccJerk-arCoeff()-X,1" "3" -0.126456219479238 "subject"
"tBodyAccJerk-arCoeff()-X,2" "3" 0.216531028075367 "subject"
"tBodyAccJerk-arCoeff()-X,3" "3" 0.0700699937568915 "subject"
"tBodyAccJerk-arCoeff()-X,4" "3" 0.0752599680360704 "subject"
"tBodyAccJerk-arCoeff()-Y,1" "3" -0.125135827245308 "subject"
"tBodyAccJerk-arCoeff()-Y,2" "3" 0.134602000096364 "subject"
"tBodyAccJerk-arCoeff()-Y,3" "3" 0.185391196253959 "subject"
"tBodyAccJerk-arCoeff()-Y,4" "3" 0.241703693241935 "subject"
"tBodyAccJerk-arCoeff()-Z,1" "3" -0.0883131639464399 "subject"
"tBodyAccJerk-arCoeff()-Z,2" "3" 0.0993355799490616 "subject"
"tBodyAccJerk-arCoeff()-Z,3" "3" 0.00649775870111437 "subject"
"tBodyAccJerk-arCoeff()-Z,4" "3" 0.117889953875191 "subject"
"tBodyAccJerk-correlation()-X,Y" "3" -0.188052629890821 "subject"
"tBodyAccJerk-correlation()-X,Z" "3" -0.0507636864252493 "subject"
"tBodyAccJerk-correlation()-Y,Z" "3" 0.0852182319044868 "subject"
"tBodyGyro-mean()-X" "3" -0.0248490682828446 "subject"
"tBodyGyro-mean()-Y" "3" -0.0743565308442815 "subject"
"tBodyGyro-mean()-Z" "3" 0.0866875497119062 "subject"
"tBodyGyro-std()-X" "3" -0.699262195705865 "subject"
"tBodyGyro-std()-Y" "3" -0.76302218170088 "subject"
"tBodyGyro-std()-Z" "3" -0.709483440322581 "subject"
"tBodyGyro-mad()-X" "3" -0.705598279982991 "subject"
"tBodyGyro-mad()-Y" "3" -0.774203167800587 "subject"
"tBodyGyro-mad()-Z" "3" -0.724323337478006 "subject"
"tBodyGyro-max()-X" "3" -0.616187372755425 "subject"
"tBodyGyro-max()-Y" "3" -0.79192660542522 "subject"
"tBodyGyro-max()-Z" "3" -0.495006749651026 "subject"
"tBodyGyro-min()-X" "3" 0.609102984322581 "subject"
"tBodyGyro-min()-Y" "3" 0.775939332961877 "subject"
"tBodyGyro-min()-Z" "3" 0.599414202577713 "subject"
"tBodyGyro-sma()" "3" -0.645118518320528 "subject"
"tBodyGyro-energy()-X" "3" -0.896821141249267 "subject"
"tBodyGyro-energy()-Y" "3" -0.948500487741936 "subject"
"tBodyGyro-energy()-Z" "3" -0.926206585395894 "subject"
"tBodyGyro-iqr()-X" "3" -0.71164868156305 "subject"
"tBodyGyro-iqr()-Y" "3" -0.796150937214076 "subject"
"tBodyGyro-iqr()-Z" "3" -0.774938074633431 "subject"
"tBodyGyro-entropy()-X" "3" -0.0816490324851026 "subject"
"tBodyGyro-entropy()-Y" "3" -0.0568681626039589 "subject"
"tBodyGyro-entropy()-Z" "3" -0.00183098042404692 "subject"
"tBodyGyro-arCoeff()-X,1" "3" -0.322059367572141 "subject"
"tBodyGyro-arCoeff()-X,2" "3" 0.256322232978944 "subject"
"tBodyGyro-arCoeff()-X,3" "3" 0.0430032129928534 "subject"
"tBodyGyro-arCoeff()-X,4" "3" -0.0899978537661994 "subject"
"tBodyGyro-arCoeff()-Y,1" "3" -0.217513481108211 "subject"
"tBodyGyro-arCoeff()-Y,2" "3" 0.176876553284018 "subject"
"tBodyGyro-arCoeff()-Y,3" "3" -0.0383312254793842 "subject"
"tBodyGyro-arCoeff()-Y,4" "3" 0.118727178744018 "subject"
"tBodyGyro-arCoeff()-Z,1" "3" -0.124553942740762 "subject"
"tBodyGyro-arCoeff()-Z,2" "3" 0.112639986446921 "subject"
"tBodyGyro-arCoeff()-Z,3" "3" -0.0251657717227566 "subject"
"tBodyGyro-arCoeff()-Z,4" "3" 0.0972574379192375 "subject"
"tBodyGyro-correlation()-X,Y" "3" -0.243857290725601 "subject"
"tBodyGyro-correlation()-X,Z" "3" -0.0292560328593842 "subject"
"tBodyGyro-correlation()-Y,Z" "3" -0.130032880846334 "subject"
"tBodyGyroJerk-mean()-X" "3" -0.0991554609633431 "subject"
"tBodyGyroJerk-mean()-Y" "3" -0.0401923943695015 "subject"
"tBodyGyroJerk-mean()-Z" "3" -0.0521178264170088 "subject"
"tBodyGyroJerk-std()-X" "3" -0.689328428607038 "subject"
"tBodyGyroJerk-std()-Y" "3" -0.842659862111437 "subject"
"tBodyGyroJerk-std()-Z" "3" -0.743028500565982 "subject"
"tBodyGyroJerk-mad()-X" "3" -0.686669637002933 "subject"
"tBodyGyroJerk-mad()-Y" "3" -0.852237495571847 "subject"
"tBodyGyroJerk-mad()-Z" "3" -0.753248337478006 "subject"
"tBodyGyroJerk-max()-X" "3" -0.715673721800587 "subject"
"tBodyGyroJerk-max()-Y" "3" -0.857273502170088 "subject"
"tBodyGyroJerk-max()-Z" "3" -0.736411252439883 "subject"
"tBodyGyroJerk-min()-X" "3" 0.711309979026393 "subject"
"tBodyGyroJerk-min()-Y" "3" 0.876542938504399 "subject"
"tBodyGyroJerk-min()-Z" "3" 0.796733866304985 "subject"
"tBodyGyroJerk-sma()" "3" -0.784482856568915 "subject"
"tBodyGyroJerk-energy()-X" "3" -0.906080823225806 "subject"
"tBodyGyroJerk-energy()-Y" "3" -0.975611849677419 "subject"
"tBodyGyroJerk-energy()-Z" "3" -0.934345832639296 "subject"
"tBodyGyroJerk-iqr()-X" "3" -0.69379316967566 "subject"
"tBodyGyroJerk-iqr()-Y" "3" -0.865552386920821 "subject"
"tBodyGyroJerk-iqr()-Z" "3" -0.778347188512053 "subject"
"tBodyGyroJerk-entropy()-X" "3" 0.109769853241349 "subject"
"tBodyGyroJerk-entropy()-Y" "3" 0.0995013426580645 "subject"
"tBodyGyroJerk-entropy()-Z" "3" 0.0602456544026393 "subject"
"tBodyGyroJerk-arCoeff()-X,1" "3" -0.155636820902845 "subject"
"tBodyGyroJerk-arCoeff()-X,2" "3" 0.116046578118182 "subject"
"tBodyGyroJerk-arCoeff()-X,3" "3" 0.17061116620729 "subject"
"tBodyGyroJerk-arCoeff()-X,4" "3" 0.0862830112765396 "subject"
"tBodyGyroJerk-arCoeff()-Y,1" "3" -0.168380979708211 "subject"
"tBodyGyroJerk-arCoeff()-Y,2" "3" 0.203096275582698 "subject"
"tBodyGyroJerk-arCoeff()-Y,3" "3" 0.0947370963196481 "subject"
"tBodyGyroJerk-arCoeff()-Y,4" "3" 0.0719233961151613 "subject"
"tBodyGyroJerk-arCoeff()-Z,1" "3" -0.0544719991492669 "subject"
"tBodyGyroJerk-arCoeff()-Z,2" "3" 0.0882723583046334 "subject"
"tBodyGyroJerk-arCoeff()-Z,3" "3" 0.132779076421056 "subject"
"tBodyGyroJerk-arCoeff()-Z,4" "3" -0.0289132302111437 "subject"
"tBodyGyroJerk-correlation()-X,Y" "3" 0.014017028808563 "subject"
"tBodyGyroJerk-correlation()-X,Z" "3" 0.0258443926935836 "subject"
"tBodyGyroJerk-correlation()-Y,Z" "3" -0.107025768144897 "subject"
"tBodyAccMag-mean()" "3" -0.563140802770059 "subject"
"tBodyAccMag-std()" "3" -0.591224780306452 "subject"
"tBodyAccMag-mad()" "3" -0.652045644296188 "subject"
"tBodyAccMag-max()" "3" -0.543348571391202 "subject"
"tBodyAccMag-min()" "3" -0.850328152199413 "subject"
"tBodyAccMag-sma()" "3" -0.563140802770059 "subject"
"tBodyAccMag-energy()" "3" -0.813527226829912 "subject"
"tBodyAccMag-iqr()" "3" -0.727032117560117 "subject"
"tBodyAccMag-entropy()" "3" 0.213677470368358 "subject"
"tBodyAccMag-arCoeff()1" "3" -0.107822249787709 "subject"
"tBodyAccMag-arCoeff()2" "3" 0.0538960355278592 "subject"
"tBodyAccMag-arCoeff()3" "3" 0.0566239901573607 "subject"
"tBodyAccMag-arCoeff()4" "3" -0.0629949821747801 "subject"
"tGravityAccMag-mean()" "3" -0.563140802770059 "subject"
"tGravityAccMag-std()" "3" -0.591224780306452 "subject"
"tGravityAccMag-mad()" "3" -0.652045644296188 "subject"
"tGravityAccMag-max()" "3" -0.543348571391202 "subject"
"tGravityAccMag-min()" "3" -0.850328152199413 "subject"
"tGravityAccMag-sma()" "3" -0.563140802770059 "subject"
"tGravityAccMag-energy()" "3" -0.813527226829912 "subject"
